sgrnaID	gene	untreatedRep1	untreatedRep2	RigosertibRep1	RigosertibRep2
Trafficking+Mitochondria+Motility=negCSTF1_-_54967803.25-NM_001033521	NA	280	280	171	234
Trafficking+Mitochondria+Motility=negCSTF3_-_33181772.23-NM_001033506	NA	932	932	754	733
Trafficking+Mitochondria+Motility=negCSTF3_-_33181975.25-NM_001033506	NA	754	754	432	483
Trafficking+Mitochondria+Motility=negCSTF3_-_33182793.23-NM_001033505	NA	805	805	634	691
Trafficking+Mitochondria+Motility=negCTCF_+_67596350.23-NM_001191022	NA	1094	1094	666	785
Trafficking+Mitochondria+Motility=negCTCF_+_67596938.25-NM_001191022	NA	1585	1585	1160	1283
Trafficking+Mitochondria+Motility=negCTCF_+_67597437.24-NM_006565	NA	1106	1106	663	761
Trafficking+Mitochondria+Motility=negCTCF_-_67595957.24-NM_006565	NA	2242	2242	1652	1517
Trafficking+Mitochondria+Motility=negCTCF_-_67595963.24-NM_001191022	NA	687	687	544	536
Trafficking+Mitochondria+Motility=negCTNNBL1_+_36320995.25-NM_001281495	NA	745	745	576	513
Trafficking+Mitochondria+Motility=negCTNNBL1_+_36321661.25-NM_001281495	NA	471	471	257	404
Trafficking+Mitochondria+Motility=negCTNNBL1_+_36322047.25-NM_030877	NA	1232	1232	799	943
Trafficking+Mitochondria+Motility=negCTNNBL1_-_36322167.23-NM_001281495	NA	852	852	469	661
Trafficking+Mitochondria+Motility=negCTNNBL1_-_36322530.24-NM_030877	NA	877	877	510	552
Trafficking+Mitochondria+Motility=negCUL1_-_148396909.24-all	NA	580	580	531	461
Trafficking+Mitochondria+Motility=negCWF19L2_+_107326875.25-all	NA	1470	1470	1006	1062
Trafficking+Mitochondria+Motility=negCYB5B_-_69460234.25-all	NA	37	37	20	8
Trafficking+Mitochondria+Motility=negDAP3_+_155657653.25-NM_001199851	NA	722	722	467	521
Trafficking+Mitochondria+Motility=negDAP3_+_155658396.23-NM_001199849	NA	229	229	176	215
Trafficking+Mitochondria+Motility=negDAP3_+_155658491.25-NM_001199849	NA	492	492	226	365
Trafficking+Mitochondria+Motility=negDAP3_-_155658928.25-NM_001199849	NA	362	362	321	289
Trafficking+Mitochondria+Motility=negDAP3_-_155658995.25-NM_033657	NA	523	523	413	431
Trafficking+Mitochondria+Motility=negDAP3_-_155660115.25-NM_001199849	NA	789	789	647	676
Trafficking+Mitochondria+Motility=negDCPS_+_126173260.24-all	NA	167	167	139	173
Trafficking+Mitochondria+Motility=negDCPS_-_126173085.25-all	NA	307	307	224	284
Trafficking+Mitochondria+Motility=negDCTN4_+_150137805.22-NM_001135644	NA	938	938	638	718
Trafficking+Mitochondria+Motility=negDCTN4_+_150138095.25-NM_016221	NA	939	939	690	789
Trafficking+Mitochondria+Motility=negDCTN4_-_150137759.24-NM_016221	NA	140	140	99	113
Trafficking+Mitochondria+Motility=negDCTN4_-_150138000.25-NM_016221	NA	169	169	140	125
Trafficking+Mitochondria+Motility=negDDX21_+_70715613.23-NM_001256910	NA	310	310	248	215
Trafficking+Mitochondria+Motility=negDDX21_-_70716147.24-NM_001256910	NA	354	354	276	338
Trafficking+Mitochondria+Motility=negDDX42_+_61850762.25-NM_007372	NA	372	372	249	265
Trafficking+Mitochondria+Motility=negDDX42_+_61851445.25-NM_203499	NA	510	510	388	267
Trafficking+Mitochondria+Motility=negDDX42_+_61851935.22-NM_203499	NA	1678	1678	1037	1134
Trafficking+Mitochondria+Motility=negDDX42_-_61853113.25-NM_007372	NA	177	177	139	139
Trafficking+Mitochondria+Motility=negDDX46_-_134095589.24-all	NA	294	294	182	241
Trafficking+Mitochondria+Motility=negDDX46_-_134096025.25-all	NA	233	233	165	245
Trafficking+Mitochondria+Motility=negDDX47_+_12965206.25-NM_016355	NA	845	845	581	601
Trafficking+Mitochondria+Motility=negDDX47_+_12966251.21-NM_016355	NA	527	527	523	387
Trafficking+Mitochondria+Motility=negDDX47_-_12965836.25-NM_016355	NA	444	444	334	336
Trafficking+Mitochondria+Motility=negDDX54_+_113623079.23-NM_001111322	NA	593	593	443	443
Trafficking+Mitochondria+Motility=negDDX54_+_113623105.25-NM_001111322	NA	1314	1314	940	961
Trafficking+Mitochondria+Motility=negDDX54_+_113623128.25-NM_001111322	NA	84	84	40	47
Trafficking+Mitochondria+Motility=negDDX54_+_113623378.24-NM_024072	NA	872	872	762	774
Trafficking+Mitochondria+Motility=negDDX54_-_113623638.25-NM_024072	NA	144	144	169	160
Trafficking+Mitochondria+Motility=negDDX54_-_113624510.23-NM_001111322	NA	127	127	62	72
Trafficking+Mitochondria+Motility=negDDX54_-_113624608.23-NM_001111322	NA	1916	1916	1716	1522
Trafficking+Mitochondria+Motility=negDDX55_+_124087007.25-all	NA	0	0	0	0
Trafficking+Mitochondria+Motility=negDDX55_+_124087039.25-all	NA	140	140	132	137
Trafficking+Mitochondria+Motility=negDDX55_+_124088387.22-all	NA	499	499	365	382
Trafficking+Mitochondria+Motility=negDDX6_+_118661049.25-all	NA	1019	1019	797	770
Trafficking+Mitochondria+Motility=negDDX6_+_118661079.23-NM_001257191	NA	1152	1152	762	831
Trafficking+Mitochondria+Motility=negDDX6_-_118662463.22-NM_004397	NA	1179	1179	853	841
Trafficking+Mitochondria+Motility=negDHX33_+_5371589.25-NM_020162	NA	365	365	165	163
Trafficking+Mitochondria+Motility=negDHX33_-_5372554.23-NM_020162	NA	567	567	418	443
Trafficking+Mitochondria+Motility=negDHX33_-_5373272.25-NM_020162	NA	1793	1793	1189	1422
Trafficking+Mitochondria+Motility=negDIDO1_+_61556160.22-NM_080796	NA	614	614	415	481
Trafficking+Mitochondria+Motility=negDIDO1_+_61556708.25-NM_001193370	NA	953	953	664	669
Trafficking+Mitochondria+Motility=negDIDO1_+_61557281.24-NM_080796	NA	220	220	134	189
Trafficking+Mitochondria+Motility=negDIDO1_+_61557488.23-NM_080796	NA	967	967	658	651
Trafficking+Mitochondria+Motility=negDIDO1_+_61568492.25-NM_080797	NA	145	145	70	134
Trafficking+Mitochondria+Motility=negDIDO1_+_61568879.24-NM_080797	NA	1053	1053	742	719
Trafficking+Mitochondria+Motility=negDIDO1_+_61568958.23-NM_022105	NA	1362	1362	988	1060
Trafficking+Mitochondria+Motility=negDIDO1_+_61569136.25-NM_022105	NA	455	455	219	292
Trafficking+Mitochondria+Motility=negDIDO1_+_61570794.24-NM_022105	NA	610	610	514	410
Trafficking+Mitochondria+Motility=negDIDO1_-_61556741.22-NM_001193370	NA	783	783	549	579
Trafficking+Mitochondria+Motility=negDIDO1_-_61557825.25-NM_080796	NA	390	390	274	304
Trafficking+Mitochondria+Motility=negDIDO1_-_61568658.25-NM_022105	NA	461	461	269	331
Trafficking+Mitochondria+Motility=negDIDO1_-_61569141.25-NM_080797,NM_022105	NA	457	457	376	401
Trafficking+Mitochondria+Motility=negDKC1_+_153991576.25-NM_001363	NA	466	466	285	411
Trafficking+Mitochondria+Motility=negDKC1_-_153991186.25-all	NA	451	451	369	377
Trafficking+Mitochondria+Motility=negDKC1_-_153991625.25-NM_001142463	NA	184	184	176	204
Trafficking+Mitochondria+Motility=negDTL_+_212208121.25-NM_001286229	NA	78	78	42	51
Trafficking+Mitochondria+Motility=negDTL_-_212209048.22-NM_001286230	NA	1704	1704	1308	1260
Trafficking+Mitochondria+Motility=negDYNC1H1_+_102429225.24-all	NA	1168	1168	751	906
Trafficking+Mitochondria+Motility=negDYNC1H1_-_102431673.23-all	NA	1100	1100	688	923
Trafficking+Mitochondria+Motility=negDYNC1I2_+_172542180.25-NM_001271786	NA	1043	1043	587	791
Trafficking+Mitochondria+Motility=negDYNC1I2_+_172542682.23-NM_001271790	NA	756	756	436	499
Trafficking+Mitochondria+Motility=negDYNC1I2_+_172542939.25-NM_001271788	NA	620	620	405	486
Trafficking+Mitochondria+Motility=negDYNC1I2_-_172542966.24-NM_001378	NA	2154	2154	1314	1737
Trafficking+Mitochondria+Motility=negDYNC1I2_-_172543878.25-NM_001271787	NA	573	573	420	294
Trafficking+Mitochondria+Motility=negDYNC1I2_-_172544856.22-NM_001271788,NM_001271787	NA	270	270	161	190
Trafficking+Mitochondria+Motility=negDYRK1A_+_38738821.23-NM_101395	NA	47	47	39	42
Trafficking+Mitochondria+Motility=negDYRK1A_+_38738853.23-NM_101395	NA	391	391	290	270
Trafficking+Mitochondria+Motility=negDYRK1A_-_38738551.25-NM_101395	NA	1088	1088	507	574
Trafficking+Mitochondria+Motility=negDYRK1A_-_38739677.24-NM_101395	NA	420	420	326	384
Trafficking+Mitochondria+Motility=negEBNA1BP2_-_43638160.24-NM_001159936	NA	427	427	400	272
Trafficking+Mitochondria+Motility=negEFTUD2_+_42977019.24-NM_001258354	NA	720	720	710	616
Trafficking+Mitochondria+Motility=negEFTUD2_+_42978114.24-NM_004247	NA	582	582	371	428
Trafficking+Mitochondria+Motility=negEFTUD2_-_42977782.24-NM_004247	NA	341	341	269	348
Trafficking+Mitochondria+Motility=negEIF1AX_-_20160978.24-all	NA	762	762	495	517
Trafficking+Mitochondria+Motility=negEIF2B3_+_45450957.24-NM_001166588	NA	265	265	201	256
Trafficking+Mitochondria+Motility=negEIF2B3_+_45454046.24-NM_001261418	NA	1108	1108	813	774
Trafficking+Mitochondria+Motility=negEIF2B4_+_27592430.25-NM_015636	NA	90	90	49	39
Trafficking+Mitochondria+Motility=negEIF2B4_+_27593633.24-NM_001034116	NA	306	306	263	193
Trafficking+Mitochondria+Motility=negEIF2B4_+_27594273.25-NM_015636	NA	2526	2526	1875	1992
Trafficking+Mitochondria+Motility=negEIF2S1_+_67827521.23-all	NA	278	278	240	296
Trafficking+Mitochondria+Motility=negEIF2S1_-_67827354.23-all	NA	1308	1308	942	975
Trafficking+Mitochondria+Motility=negEIF2S1_-_67827369.22-all	NA	1692	1692	1433	1213
Trafficking+Mitochondria+Motility=negEIF2S2_+_32699602.25-all	NA	1602	1602	1090	1168
Trafficking+Mitochondria+Motility=negEIF2S2_-_32700242.25-all	NA	403	403	251	195
Trafficking+Mitochondria+Motility=negEIF2S2_-_32700456.25-all	NA	584	584	375	403
Trafficking+Mitochondria+Motility=negEIF2S2_-_32700623.21-all	NA	1429	1429	855	995
Trafficking+Mitochondria+Motility=negEIF2S3_-_24073435.22-all	NA	450	450	298	235
Trafficking+Mitochondria+Motility=negEIF3A_-_120839654.24-all	NA	73	73	59	52
Trafficking+Mitochondria+Motility=negEIF3A_-_120841773.24-all	NA	1446	1446	1013	996
Trafficking+Mitochondria+Motility=negEIF3D_+_36925940.22-all	NA	527	527	423	489
Trafficking+Mitochondria+Motility=negEIF3D_-_36926110.23-all	NA	803	803	681	618
Trafficking+Mitochondria+Motility=negEIF3D_-_36926315.25-all	NA	945	945	729	697
Trafficking+Mitochondria+Motility=negEIF3E_-_109260759.24-all	NA	309	309	237	192
Trafficking+Mitochondria+Motility=negEIF3F_+_8009057.25-all	NA	548	548	502	486
Trafficking+Mitochondria+Motility=negEIF3F_+_8009203.23-all	NA	2951	2951	2290	2231
Trafficking+Mitochondria+Motility=negEIF3F_-_8007725.24-all	NA	746	746	583	601
Trafficking+Mitochondria+Motility=negEIF4A1_+_7477180.25-NM_001204510	NA	588	588	477	500
Trafficking+Mitochondria+Motility=negEIF4A1_-_7475117.25-NM_001416	NA	0	0	0	0
Trafficking+Mitochondria+Motility=negEIF4A1_-_7475311.24-NM_001204510	NA	672	672	420	495
Trafficking+Mitochondria+Motility=negEIF4A1_-_7476555.23-NM_001204510	NA	2450	2450	2165	1714
Trafficking+Mitochondria+Motility=negEIF4A1_-_7476756.24-NM_001416	NA	629	629	518	601
Trafficking+Mitochondria+Motility=negEIF4A1_-_7477076.22-NM_001416	NA	865	865	655	686
Trafficking+Mitochondria+Motility=negEIF4A3_+_78119652.25-all	NA	703	703	518	569
Trafficking+Mitochondria+Motility=negEIF4A3_+_78121639.22-all	NA	621	621	435	609
Trafficking+Mitochondria+Motility=negEIF4A3_+_78121912.24-all	NA	221	221	203	142
Trafficking+Mitochondria+Motility=negEIF4A3_-_78122607.25-all	NA	1193	1193	965	947
Trafficking+Mitochondria+Motility=negEIF4E_+_99848773.25-NM_001130678	NA	1651	1651	1063	1130
Trafficking+Mitochondria+Motility=negEIF4E_+_99850372.22-NM_001968	NA	714	714	550	626
Trafficking+Mitochondria+Motility=negEIF4E_-_99850296.23-NM_001130678	NA	318	318	264	286
Trafficking+Mitochondria+Motility=negEIF4E_-_99850784.25-NM_001130678	NA	693	693	571	657
Trafficking+Mitochondria+Motility=negEIF4G2_+_10829383.24-NM_001042559	NA	327	327	197	223
Trafficking+Mitochondria+Motility=negEIF4G2_+_10829539.24-NM_001418	NA	1651	1651	1256	1322
Trafficking+Mitochondria+Motility=negEIF4G2_+_10829709.24-NM_001042559	NA	467	467	368	319
Trafficking+Mitochondria+Motility=negEIF4G2_+_10830662.23-NM_001418	NA	2036	2036	1586	1419
Trafficking+Mitochondria+Motility=negEIF4G2_-_10829590.25-NM_001172705	NA	470	470	304	351
Trafficking+Mitochondria+Motility=negEIF4G2_-_10830240.25-NM_001418	NA	1220	1220	815	868
Trafficking+Mitochondria+Motility=negEIF5A_+_7208680.25-NM_001143760	NA	118	118	102	78
Trafficking+Mitochondria+Motility=negEIF5A_+_7208993.25-NM_001143760	NA	1944	1944	1486	1535
Trafficking+Mitochondria+Motility=negEIF5A_+_7210137.25-NM_001143760	NA	105	105	102	148
Trafficking+Mitochondria+Motility=negEIF5A_+_7211335.25-NM_001143761	NA	549	549	427	487
Trafficking+Mitochondria+Motility=negEIF5A_+_7211707.22-NM_001143761	NA	221	221	257	185
Trafficking+Mitochondria+Motility=negEIF5A_+_7211781.25-NM_001970	NA	654	654	435	426
Trafficking+Mitochondria+Motility=negEIF5A_+_7212181.25-NM_001143761	NA	512	512	385	314
Trafficking+Mitochondria+Motility=negEIF5A_+_7212497.25-NM_001143761	NA	214	214	187	177
Trafficking+Mitochondria+Motility=negEIF5A_+_7213204.25-NM_001143762	NA	623	623	506	522
Trafficking+Mitochondria+Motility=negEIF5A_-_7210099.22-NM_001143761	NA	1005	1005	639	726
Trafficking+Mitochondria+Motility=negEIF5A_-_7210501.23-NM_001143762	NA	218	218	100	155
Trafficking+Mitochondria+Motility=negEIF5A_-_7212957.23-NM_001143762	NA	226	226	254	216
Trafficking+Mitochondria+Motility=negEIF5B_+_99955540.22-all	NA	196	196	110	163
Trafficking+Mitochondria+Motility=negEIF6_+_33872386.24-NM_181468	NA	4	4	3	17
Trafficking+Mitochondria+Motility=negEIF6_+_33872476.25-NM_002212	NA	61	61	32	21
Trafficking+Mitochondria+Motility=negEIF6_+_33872686.25-NR_052022	NA	757	757	535	580
Trafficking+Mitochondria+Motility=negEIF6_+_33873503.22-NR_052023	NA	978	978	658	735
Trafficking+Mitochondria+Motility=negEIF6_+_33874087.23-NM_181466	NA	1119	1119	902	824
Trafficking+Mitochondria+Motility=negEIF6_+_33874336.22-NR_052023	NA	1391	1391	1051	1180
Trafficking+Mitochondria+Motility=negEIF6_-_33872070.22-NM_002212	NA	0	0	0	0
Trafficking+Mitochondria+Motility=negEIF6_-_33872122.24-NM_001267810	NA	98	98	55	62
Trafficking+Mitochondria+Motility=negEIF6_-_33872689.23-NM_181468,NM_002212	NA	1635	1635	1037	988
Trafficking+Mitochondria+Motility=negEIF6_-_33872988.25-NM_181466	NA	1680	1680	1187	1292
Trafficking+Mitochondria+Motility=negEIF6_-_33873173.25-NR_052023	NA	649	649	489	530
Trafficking+Mitochondria+Motility=negEIF6_-_33874149.22-NR_052022	NA	610	610	415	449
Trafficking+Mitochondria+Motility=negELP4_+_31531192.24-all	NA	930	930	783	771
Trafficking+Mitochondria+Motility=negEPRS_+_220219919.25-all	NA	518	518	513	401
Trafficking+Mitochondria+Motility=negERH_-_69864505.25-all	NA	239	239	155	157
Trafficking+Mitochondria+Motility=negERH_-_69865198.23-all	NA	3238	3238	2476	2528
Trafficking+Mitochondria+Motility=negERH_-_69866735.23-all	NA	1065	1065	776	795
Trafficking+Mitochondria+Motility=negESF1_+_13764133.23-NM_001276380	NA	40	40	3	31
Trafficking+Mitochondria+Motility=negESF1_-_13765401.22-NM_016649	NA	1459	1459	1047	1215
Trafficking+Mitochondria+Motility=negESF1_-_13767048.25-NM_016649	NA	224	224	125	227
Trafficking+Mitochondria+Motility=negETF1_+_137879012.21-NM_001256302	NA	299	299	162	247
Trafficking+Mitochondria+Motility=negETF1_-_137875628.25-NM_001282185	NA	0	0	0	0
Trafficking+Mitochondria+Motility=negETF1_-_137878372.23-NM_001256302	NA	380	380	220	196
Trafficking+Mitochondria+Motility=negETF1_-_137878960.24-NM_004730	NA	724	724	417	543
Trafficking+Mitochondria+Motility=negETF1_-_137879089.24-NM_001282185	NA	243	243	207	227
Trafficking+Mitochondria+Motility=negETF1_-_137879095.24-NM_004730	NA	229	229	170	169
Trafficking+Mitochondria+Motility=negETF1_-_137879424.25-NM_001256302	NA	895	895	608	534
Trafficking+Mitochondria+Motility=negETF1_-_137880485.23-NM_001256302	NA	1481	1481	1083	982
Trafficking+Mitochondria+Motility=negEXOSC2_+_133570234.24-NM_014285	NA	1012	1012	582	784
Trafficking+Mitochondria+Motility=negEXOSC2_-_133567668.22-NM_001282708	NA	714	714	533	674
Trafficking+Mitochondria+Motility=negEXOSC2_-_133569107.25-NR_104230	NA	280	280	204	198
Trafficking+Mitochondria+Motility=negEXOSC2_-_133570604.24-NM_001282708	NA	135	135	84	65
Trafficking+Mitochondria+Motility=negEXOSC2_-_133570889.23-NM_001282708	NA	1235	1235	947	1005
Trafficking+Mitochondria+Motility=negEXOSC3_-_37783820.24-NM_001002269	NA	530	530	298	338
Trafficking+Mitochondria+Motility=negEXOSC8_-_37573573.24-all	NA	2550	2550	1786	2057
Trafficking+Mitochondria+Motility=negEXOSC8_-_37573574.23-all	NA	544	544	446	476
Trafficking+Mitochondria+Motility=negEZH2_+_148582426.25-NM_001203247	NA	375	375	223	258
Trafficking+Mitochondria+Motility=negEZH2_+_148583097.23-NM_004456	NA	896	896	596	858
Trafficking+Mitochondria+Motility=negEZH2_-_148580977.25-NM_004456,NM_001203249	NA	746	746	497	574
Trafficking+Mitochondria+Motility=negEZH2_-_148581043.24-NM_152998	NA	1262	1262	789	820
Trafficking+Mitochondria+Motility=negEZH2_-_148581617.22-NM_152998	NA	206	206	192	133
Trafficking+Mitochondria+Motility=negEZH2_-_148581825.22-NM_152998	NA	809	809	449	615
Trafficking+Mitochondria+Motility=negEZH2_-_148582643.23-NM_001203248	NA	1203	1203	915	1074
Trafficking+Mitochondria+Motility=negFBXO5_+_153303581.25-all	NA	0	0	0	0
Trafficking+Mitochondria+Motility=negFBXO5_-_153303474.24-NM_012177	NA	998	998	736	717
Trafficking+Mitochondria+Motility=negFBXO5_-_153303482.25-NM_012177	NA	339	339	244	236
Trafficking+Mitochondria+Motility=negFBXO5_-_153304270.24-NM_001142522	NA	1169	1169	991	806
Trafficking+Mitochondria+Motility=negFBXO5_-_153304666.24-NM_001142522	NA	293	293	181	159
Trafficking+Mitochondria+Motility=negFUBP1_+_78445248.23-all	NA	499	499	390	381
Trafficking+Mitochondria+Motility=negFUBP1_-_78446055.25-all	NA	316	316	177	154
Trafficking+Mitochondria+Motility=negGABPA_+_27106847.25-NM_002040	NA	108	108	71	80
Trafficking+Mitochondria+Motility=negGABPA_+_27107008.24-NM_002040	NA	0	0	0	0
Trafficking+Mitochondria+Motility=negGABPA_+_27107938.23-NM_002040	NA	101	101	98	99
Trafficking+Mitochondria+Motility=negGABPA_+_27108157.25-NM_001197297	NA	109	109	30	108
Trafficking+Mitochondria+Motility=negGABPA_+_27108340.23-NM_002040	NA	553	553	391	385
Trafficking+Mitochondria+Motility=negGABPA_+_27108521.24-NM_001197297	NA	176	176	137	140
Trafficking+Mitochondria+Motility=negGABPA_-_27107348.22-NM_001197297	NA	538	538	290	393
Trafficking+Mitochondria+Motility=negGABPB1_+_50646198.24-NM_016655	NA	1387	1387	946	1089
Trafficking+Mitochondria+Motility=negGABPB1_+_50646551.25-NM_002041,NM_181427	NA	0	0	0	0
Trafficking+Mitochondria+Motility=negGABPB1_+_50646557.25-NM_016654	NA	726	726	508	506
Trafficking+Mitochondria+Motility=negGABPB1_+_50646772.23-NM_016654	NA	519	519	305	220
Trafficking+Mitochondria+Motility=negGABPB1_+_50647488.25-NM_016655	NA	194	194	95	139
Trafficking+Mitochondria+Motility=negGABPB1_+_50647623.24-NM_016655	NA	244	244	222	183
Trafficking+Mitochondria+Motility=negGABPB1_-_50646532.24-NM_181427	NA	3153	3153	2400	2476
Trafficking+Mitochondria+Motility=negGABPB1_-_50646915.24-NM_016654,NM_181427	NA	895	895	598	776
Trafficking+Mitochondria+Motility=negGABPB1_-_50646984.25-NM_016655	NA	0	0	0	0
Trafficking+Mitochondria+Motility=negGABPB1_-_50647393.25-NM_005254	NA	698	698	569	393
Trafficking+Mitochondria+Motility=negGABPB1_-_50649105.24-NM_002041	NA	210	210	225	215
Trafficking+Mitochondria+Motility=negGARS_+_30633885.24-all	NA	37	37	48	39
Trafficking+Mitochondria+Motility=negGARS_-_30633742.25-all	NA	760	760	588	658
Trafficking+Mitochondria+Motility=negGART_-_34913718.22-NM_001136006	NA	60	60	67	108
Trafficking+Mitochondria+Motility=negGART_-_34915978.25-NM_001136006	NA	1038	1038	870	825
Trafficking+Mitochondria+Motility=negGEMIN4_+_654128.25-all	NA	2187	2187	1661	1915
Trafficking+Mitochondria+Motility=negGEMIN4_+_654440.25-all	NA	42	42	36	24
Trafficking+Mitochondria+Motility=negGEMIN4_+_654489.24-all	NA	556	556	457	538
Trafficking+Mitochondria+Motility=negGNB2L1_+_180670345.24-all	NA	214	214	203	268
Trafficking+Mitochondria+Motility=negGNB2L1_+_180670643.23-all	NA	1051	1051	854	729
Trafficking+Mitochondria+Motility=negGNL2_+_38061269.22-all	NA	1048	1048	593	635
Trafficking+Mitochondria+Motility=negGNL3L_+_54557121.24-NM_019067	NA	1542	1542	1086	1214
Trafficking+Mitochondria+Motility=negGNL3L_-_54556570.24-NM_019067	NA	0	0	0	0
Trafficking+Mitochondria+Motility=negGNL3_+_52719911.23-NM_206825,NM_014366	NA	768	768	509	448
Trafficking+Mitochondria+Motility=negGON4L_+_155826025.25-NM_001282861	NA	156	156	157	143
Trafficking+Mitochondria+Motility=negGON4L_+_155826252.24-NM_001282858	NA	360	360	457	447
Trafficking+Mitochondria+Motility=negGON4L_+_155826754.25-NM_001282861	NA	1826	1826	1244	1181
Trafficking+Mitochondria+Motility=negGON4L_+_155826759.25-NM_001282861	NA	302	302	147	232
Trafficking+Mitochondria+Motility=negGON4L_+_155827066.23-NM_001282860	NA	949	949	621	675
Trafficking+Mitochondria+Motility=negGON4L_+_155828696.24-NM_032292	NA	1061	1061	689	645
Trafficking+Mitochondria+Motility=negGON4L_+_155830216.24-NM_001282856	NA	0	0	0	0
Trafficking+Mitochondria+Motility=negGON4L_-_155829806.23-NM_001282856	NA	218	218	203	140
Trafficking+Mitochondria+Motility=negGSPT1_-_12010555.24-NM_001130006	NA	1869	1869	1512	1265
Trafficking+Mitochondria+Motility=negGTF2H1_+_18342223.25-NM_001142307	NA	547	547	564	434
Trafficking+Mitochondria+Motility=negGTF2H1_+_18344099.23-NM_005316	NA	1249	1249	889	1057
Trafficking+Mitochondria+Motility=negGTF2H3_+_124118208.24-NM_001271867	NA	0	0	0	0
